City,BankState,ApprovalFY,NoEmp,NewExist,UrbanRural,RevLineCr,LowDoc,DisbursementGross,BalanceGross,Accept,Franchise,CreateJobBinary,RetainedJobBinary,DisbursementGross_rango,BalanceGross_rango
DUBLIN,IN,2009,20,0,1,0,0,200000.0,0.0,1,0,1,1,Medio,Sin Saldo
PARMA,OH,2003,2,1,1,0,0,40000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
NORTH ROYALTON,OH,2006,6,0,1,0,0,236000.0,0.0,1,0,0,1,Alto,Sin Saldo
CLEVELAND,OH,1992,17,0,0,0,0,180000.0,0.0,1,0,0,0,Medio,Sin Saldo
BROOK PARK,DE,2007,16,1,1,0,0,117000.0,0.0,0,0,1,0,Medio,Sin Saldo
MARION,OH,1995,3,0,0,0,0,325000.0,0.0,1,0,0,0,Alto,Sin Saldo
MANSFIELD,OH,2002,2,0,1,0,1,91000.0,0.0,1,0,0,0,Medio,Sin Saldo
WILLOUGHBY,RI,2006,1,0,1,1,0,121411.0,0.0,1,0,1,1,Medio,Sin Saldo
PICKERINGTON,OH,1996,9,0,0,0,1,20000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
DAYTON,OH,1999,1,1,0,0,1,30000.0,0.0,0,0,0,0,Muy bajo,Sin Saldo
SOUTH AMHERST,OH,1990,5,0,0,0,0,117700.0,0.0,1,0,0,0,Medio,Sin Saldo
POMEROY,OH,1997,1,1,0,0,1,54913.0,0.0,1,0,0,0,Bajo,Sin Saldo
AURORA,OH,2001,2,1,1,0,1,28000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
UNIVERSITY HEIGHTS,DE,2005,2,0,2,1,0,35075.0,0.0,0,0,0,1,Muy bajo,Sin Saldo
COLUMBUS,IL,2005,3,0,1,1,0,255626.0,0.0,0,0,0,0,Alto,Sin Saldo
KETTERING,DE,2008,10,0,1,0,0,175000.0,0.0,1,0,1,1,Medio,Sin Saldo
DUBLIN,OH,2006,6,1,1,1,0,49235.0,0.0,0,0,0,1,Bajo,Sin Saldo
BELLEVUE,OH,1991,8,0,0,0,0,139500.0,0.0,1,0,0,0,Medio,Sin Saldo
CROOKSVILLE,TX,1994,45,0,0,0,0,882353.0,0.0,1,0,0,0,Alto,Sin Saldo
CORTLAND,OH,2007,3,1,1,0,0,44600.0,0.0,0,0,0,1,Bajo,Sin Saldo
TOLEDO,OH,2004,4,0,1,1,0,119165.0,0.0,0,0,1,1,Medio,Sin Saldo
CINCINNATI,OH,2012,1,0,1,1,0,20000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
WOODMERE,RI,2001,2,1,1,1,1,130750.0,0.0,1,0,0,0,Medio,Sin Saldo
COLUMBUS,OH,2000,15,1,1,0,1,100000.0,0.0,1,1,0,0,Medio,Sin Saldo
TOLEDO,OH,1996,1,1,0,0,1,10000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
WADSWORTH,IL,2008,1,1,1,1,0,69968.0,0.0,1,0,0,0,Bajo,Sin Saldo
CINCINNATI,CA,2010,1,0,1,0,0,15000.0,0.0,0,0,1,1,Muy bajo,Sin Saldo
WEST CHESTER,OH,2004,13,0,2,0,0,100000.0,0.0,1,0,0,0,Medio,Sin Saldo
WAYNESBURG,CT,2003,11,0,2,0,0,600000.0,0.0,1,0,1,1,Alto,Sin Saldo
YOUNGSTOWN,IL,2007,1,0,1,1,0,62952.0,0.0,1,0,1,1,Bajo,Sin Saldo
NILES,OH,1995,1,1,0,0,0,50000.0,0.0,1,0,0,0,Bajo,Sin Saldo
CINCINNATI,DE,2006,3,1,1,1,0,61700.0,0.0,0,0,0,1,Bajo,Sin Saldo
REYNOLDSBURG,OH,2003,1,0,1,1,0,10000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
WATERVILLE,OH,1998,26,1,0,0,1,50000.0,0.0,1,0,0,0,Bajo,Sin Saldo
SPRINGFIELD,OH,2008,5,0,1,0,0,161000.0,0.0,1,1,1,0,Medio,Sin Saldo
GOLF MANOR,OH,1984,50,0,0,0,0,235000.0,0.0,1,0,0,0,Alto,Sin Saldo
CINCINNATI,CA,2008,9,0,1,0,0,1330000.0,0.0,1,0,1,1,Alto,Sin Saldo
COLUMBUS,SD,1998,12,0,0,0,0,152000.0,0.0,0,0,0,0,Medio,Sin Saldo
CINCINNATI,IL,1990,2,1,0,0,0,65000.0,0.0,1,0,0,0,Bajo,Sin Saldo
GROVE CITY,OH,2007,1,0,1,1,0,32853.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
BEAVERCREEK,OH,1992,30,0,0,0,0,50000.0,0.0,1,0,0,0,Bajo,Sin Saldo
AKRON,OH,2011,9,1,1,0,0,409000.0,0.0,1,0,0,1,Alto,Sin Saldo
COLUMBUS,OH,1998,1,0,0,0,0,203000.0,0.0,1,0,0,0,Alto,Sin Saldo
N. OLMSTED,OH,1998,34,0,0,0,1,100000.0,0.0,1,0,0,0,Medio,Sin Saldo
MARYSVILLE,OH,2002,2,0,1,0,0,62000.0,0.0,1,0,1,1,Bajo,Sin Saldo
HEBRON,OH,2006,14,0,2,1,0,183084.0,0.0,1,0,0,0,Medio,Sin Saldo
COLUMBUS,IL,1993,4,1,0,0,0,106500.0,0.0,1,0,0,0,Medio,Sin Saldo
NEWARK,OH,2003,1,0,1,0,0,130000.0,0.0,1,0,1,1,Medio,Sin Saldo
SHREVE,OH,2007,1,1,2,0,0,46300.0,0.0,1,0,1,1,Bajo,Sin Saldo
CHARDON,IL,2009,4,0,2,1,0,17533.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
CINCINNATI,OH,1985,35,0,0,0,0,141000.0,0.0,1,0,0,0,Medio,Sin Saldo
CURTICE,OH,2000,1,1,1,0,0,20000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
NWE LEBANON,OH,2009,5,0,1,0,0,95000.0,0.0,1,0,0,0,Medio,Sin Saldo
AKRON,NY,2009,7,1,1,0,0,50000.0,0.0,0,0,1,0,Bajo,Sin Saldo
CUYAHOGA FALLS,RI,2006,1,1,1,1,0,14986.0,0.0,0,0,0,1,Muy bajo,Sin Saldo
OAKWOOD,IL,1994,5,0,0,0,0,222000.0,0.0,1,0,0,0,Alto,Sin Saldo
BROOK PARK,RI,2005,2,0,1,0,0,8700.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
EUCLID,OH,2005,1,0,1,1,0,671568.0,0.0,1,0,1,1,Alto,Sin Saldo
POLAND,DE,2006,4,0,2,0,0,97700.0,0.0,0,0,0,1,Medio,Sin Saldo
CENTERVILLE,OH,2005,25,0,1,0,0,830000.0,0.0,1,0,1,1,Alto,Sin Saldo
CANAL WINCHESTER,OH,2004,20,0,1,0,0,104000.0,0.0,1,1,0,1,Medio,Sin Saldo
CLEVELAND,OH,1993,47,1,0,0,0,750000.0,0.0,1,0,0,0,Alto,Sin Saldo
LIMA,DE,2006,6,0,1,0,0,739400.0,0.0,1,0,0,1,Alto,Sin Saldo
DELAWARE,OH,1995,1,1,0,0,1,7000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
AUSTINTOWN,IL,1995,2,1,0,0,0,248800.0,0.0,1,0,0,0,Alto,Sin Saldo
CINCINNATI,WA,2001,6,1,2,0,1,20000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
BELLEFONTAINE,OH,2010,0,0,1,0,0,13400.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
PICKERINGTON,OH,1986,21,0,0,0,0,83000.0,0.0,1,0,1,1,Bajo,Sin Saldo
TROTWOOD,OH,1984,36,0,0,0,0,130000.0,0.0,1,0,0,0,Medio,Sin Saldo
PARKVIEW,OH,2001,50,0,1,0,0,694000.0,0.0,1,1,1,0,Alto,Sin Saldo
DAYTON,IL,1995,3,0,0,0,1,25000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
WESTERVILLE,DE,2003,8,0,1,0,0,413000.0,0.0,1,0,1,1,Alto,Sin Saldo
CANTON,OH,2000,18,0,1,0,0,400000.0,0.0,1,0,0,0,Alto,Sin Saldo
ASHLAND,OH,2004,1,1,2,0,0,15000.0,0.0,0,0,0,1,Muy bajo,Sin Saldo
CLEVELAND,SC,1989,5,0,0,0,0,115000.0,0.0,1,1,0,0,Medio,Sin Saldo
LEIPSIC,VA,2006,32,1,2,0,0,25000.0,0.0,0,0,1,1,Muy bajo,Sin Saldo
MEDINA,OH,2006,20,0,1,0,0,263000.0,0.0,1,0,1,0,Alto,Sin Saldo
HARRISON,OH,2004,9,0,1,1,0,27169.0,0.0,0,0,1,1,Muy bajo,Sin Saldo
GALLOWAY,OH,2005,5,1,1,0,1,148261.0,0.0,1,0,0,0,Medio,Sin Saldo
RITTMAN,IL,2006,2,0,2,0,0,20300.0,0.0,0,0,0,1,Muy bajo,Sin Saldo
TOLEDO,DE,2004,1,0,1,0,0,9744.0,0.0,0,0,0,0,Muy bajo,Sin Saldo
WARREN,RI,2006,1,0,1,1,0,118508.0,0.0,1,0,0,1,Medio,Sin Saldo
JOHNSTOWN,OH,1995,6,0,0,0,1,80000.0,0.0,1,0,0,0,Bajo,Sin Saldo
TOLEDO,OH,2006,6,0,1,0,0,171000.0,0.0,1,1,0,0,Medio,Sin Saldo
MANSFIELD,OH,1997,8,1,0,0,1,50000.0,0.0,1,0,0,0,Bajo,Sin Saldo
THE PLAINS,IL,2003,1,1,1,0,0,51500.0,0.0,1,0,0,1,Bajo,Sin Saldo
AKRON,OH,2004,5,0,1,0,0,67000.0,0.0,1,0,1,0,Bajo,Sin Saldo
WHITEHOUSE,VA,2005,2,0,2,0,0,50000.0,0.0,0,0,0,0,Bajo,Sin Saldo
CLEVELAND,OH,2003,4,0,1,1,0,50000.0,0.0,1,0,1,1,Bajo,Sin Saldo
ZANESVILLE,OH,2007,8,0,2,0,0,242000.0,0.0,1,0,1,1,Alto,Sin Saldo
BRUNSWICK,OH,1999,3,1,0,0,1,142000.0,0.0,1,0,0,0,Medio,Sin Saldo
NORTH BLOOMFIELD,OH,2009,1,0,2,1,0,58338.0,0.0,1,0,0,1,Bajo,Sin Saldo
MARYSVILLE,OH,1992,2,1,0,0,0,25000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
CLEVELAND,OH,2006,10,0,1,1,0,176210.0,0.0,1,0,0,1,Medio,Sin Saldo
GENEVA,OH,2007,0,1,2,0,0,25000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
WHITEHALL,DE,2007,4,0,1,1,0,19429.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
WILLIAMSBURG,IL,1992,6,0,0,0,0,350000.0,0.0,1,0,0,0,Alto,Sin Saldo
LEVITTSBURG,IL,1997,1,1,0,0,0,63400.0,0.0,1,0,0,0,Bajo,Sin Saldo
POLAND,OH,2011,0,0,1,0,0,100000.0,0.0,1,0,0,0,Medio,Sin Saldo
HAMILTON,OH,2011,2,1,1,0,0,217500.0,0.0,1,1,1,0,Alto,Sin Saldo
AKRON,OH,2010,15,0,1,1,0,458855.0,0.0,1,0,1,1,Alto,Sin Saldo
DELAWARE,OH,2006,1,0,1,0,0,20200.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
NORTH ROYALTON,DE,2006,15,0,1,1,0,100000.0,0.0,1,0,0,1,Medio,Sin Saldo
REYNOLDSBURG,IL,2006,1,0,1,1,0,65429.0,0.0,0,0,0,0,Bajo,Sin Saldo
DAYTON,OH,1998,31,0,0,0,0,338000.0,0.0,1,0,1,1,Alto,Sin Saldo
AKRON,RI,2005,1,1,1,1,0,15144.0,0.0,0,0,0,1,Muy bajo,Sin Saldo
CUYAHOGA FALLS,OH,2005,7,1,1,0,0,270000.0,0.0,1,0,1,0,Alto,Sin Saldo
HUDSON,RI,2005,1,0,1,1,0,22064.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
JACKSON,OH,1995,2,1,0,0,1,40000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
DAYTON,OH,2004,8,0,1,0,0,790000.0,0.0,1,0,0,0,Alto,Sin Saldo
NORTH CANTON,OH,2008,0,0,1,1,0,34407.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
KENTON,SD,2006,2,0,2,1,0,32564.0,0.0,0,0,1,1,Muy bajo,Sin Saldo
MARIETTA,WV,1981,7,1,0,0,0,164800.0,0.0,0,0,0,0,Medio,Sin Saldo
COLUMBUS,OH,2001,8,0,1,0,0,55000.0,0.0,0,0,0,0,Bajo,Sin Saldo
BRUNSWICK,OH,2004,1,1,1,0,0,981000.0,0.0,1,1,1,0,Alto,Sin Saldo
GAHANNA,OH,2009,6,0,1,1,0,39223.0,0.0,1,1,1,1,Muy bajo,Sin Saldo
DAYTON,OH,1996,27,0,0,0,0,83000.0,0.0,1,0,1,1,Bajo,Sin Saldo
MENTOR,VA,2005,5,0,1,0,0,25000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
FINDLAY,OH,2010,72,0,2,0,0,1601100.0,0.0,1,0,0,1,Alto,Sin Saldo
COLUMBUS,OH,1995,4,0,0,0,0,145000.0,0.0,1,0,0,0,Medio,Sin Saldo
MEDINA,OH,2004,1,1,1,0,0,30000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
IRONDALE,OH,2008,12,0,2,1,0,200000.0,0.0,1,0,0,1,Medio,Sin Saldo
DAYTON,OH,2007,3,0,1,1,0,111699.0,0.0,0,0,0,1,Medio,Sin Saldo
CENTERVILLE,OH,1996,5,1,0,0,1,20000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
CINCINNATI,KY,1998,12,1,0,0,0,250000.0,0.0,1,0,0,0,Alto,Sin Saldo
BEAVERCREEK,OH,1992,12,0,0,0,0,375000.0,0.0,1,0,0,0,Alto,Sin Saldo
NORTON,OH,1995,12,1,0,0,0,135000.0,0.0,1,0,0,0,Medio,Sin Saldo
LEETONIA,IL,2008,5,0,2,1,0,59767.0,0.0,0,0,0,1,Bajo,Sin Saldo
TWINSBURG,IL,2010,15,0,1,1,0,944677.0,0.0,1,0,0,1,Alto,Sin Saldo
EAST CLEVELAND,IL,1999,8,1,1,0,0,120000.0,0.0,1,0,0,0,Medio,Sin Saldo
DAYTON,SC,2003,1,1,1,0,0,425000.0,0.0,1,0,1,1,Alto,Sin Saldo
DUBLIN,OH,2007,4,0,1,1,0,39766.0,0.0,0,0,0,0,Muy bajo,Sin Saldo
MIDDLEBURGH,OH,2006,60,0,1,0,0,742000.0,0.0,1,0,1,0,Alto,Sin Saldo
POWELL,CA,2006,1,0,2,0,0,15000.0,0.0,0,0,1,1,Muy bajo,Sin Saldo
MARIETTA,OH,1992,3,0,0,0,0,180750.0,0.0,1,1,0,0,Medio,Sin Saldo
NORTH OLMSTEAD,DE,2007,1,1,1,0,0,50000.0,0.0,1,0,1,1,Bajo,Sin Saldo
AKRON,OH,1995,1,1,0,0,1,100000.0,0.0,1,0,0,0,Medio,Sin Saldo
CINCINNATI,OH,1993,3,1,0,0,0,34465.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
BLOOMINGDALE,OH,1993,4,0,0,0,0,250000.0,0.0,1,0,0,0,Alto,Sin Saldo
WADSWORTH,OH,2009,40,0,2,1,0,526000.0,0.0,1,0,0,1,Alto,Sin Saldo
NEW PHILADELPHIA,OH,2013,2,1,1,0,0,83100.0,0.0,1,1,1,0,Bajo,Sin Saldo
SUNBURY,OH,2008,0,0,2,1,0,76833.0,0.0,1,0,0,0,Bajo,Sin Saldo
PARMA,RI,2005,12,0,1,1,0,197062.0,0.0,1,0,0,1,Medio,Sin Saldo
CLEVELAND,IL,2001,7,0,1,1,0,35000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
CINCINNATI,KY,1998,1,0,0,1,0,54000.0,0.0,1,0,0,0,Bajo,Sin Saldo
COLUMBUS,CA,2006,15,0,1,0,0,25000.0,0.0,0,0,1,1,Muy bajo,Sin Saldo
MAPLE HEIGHTS,VA,2003,16,0,1,0,0,25000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
WILLOUGHBY,OH,2004,5,1,1,1,0,20000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
WESTERVILLE,IL,2011,2,0,1,1,0,325000.0,0.0,1,0,1,1,Alto,Sin Saldo
MIDDLEBURG HEIGHTS,DE,2005,60,0,1,0,0,1431000.0,0.0,1,0,0,0,Alto,Sin Saldo
TOLEDO,OH,1994,27,0,0,0,0,300000.0,0.0,1,0,0,0,Alto,Sin Saldo
STRATTON,OH,1998,1,1,0,0,1,100000.0,0.0,1,0,0,0,Medio,Sin Saldo
CANTON,OH,1999,62,0,0,0,0,982000.0,0.0,1,0,0,1,Alto,Sin Saldo
MENTOR,OH,1997,2,1,0,0,1,54300.0,0.0,1,0,0,0,Bajo,Sin Saldo
CINCINNATI,OH,2011,2,1,1,0,0,10000.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
WARREN,OH,2008,66,1,1,0,0,200000.0,0.0,1,0,1,0,Medio,Sin Saldo
CAMPBELL,OH,1986,20,1,0,0,0,145000.0,0.0,1,0,0,0,Medio,Sin Saldo
SPRINGFIELD,IL,1992,3,0,0,0,0,225000.0,0.0,1,0,0,0,Alto,Sin Saldo
WILLOUGHBY,RI,2005,6,0,1,0,0,50000.0,0.0,1,0,0,1,Bajo,Sin Saldo
CANTON,OH,1997,2,1,0,0,1,50000.0,0.0,1,0,0,0,Bajo,Sin Saldo
CANTON,RI,2005,20,0,1,1,0,44936.0,0.0,0,0,0,1,Bajo,Sin Saldo
BEACHWOOD,OH,1992,28,0,0,0,0,372000.0,0.0,1,0,0,0,Alto,Sin Saldo
MASON,DE,2005,1,0,2,1,0,24300.0,0.0,0,0,1,1,Muy bajo,Sin Saldo
COLUMBUS,OH,2002,1,1,1,1,0,108572.0,0.0,1,0,1,1,Medio,Sin Saldo
MEDINA,OH,2002,13,0,1,0,1,150000.0,0.0,0,0,0,0,Medio,Sin Saldo
COLUMBUS,OH,1998,15,0,0,0,0,296600.0,0.0,1,0,0,0,Alto,Sin Saldo
BRUNSWICK,DE,2004,2,1,1,1,0,32786.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
TALLMADGE,IL,2008,2,1,1,0,0,646000.0,0.0,1,0,1,1,Alto,Sin Saldo
STRONGSVILLE,IN,2000,10,1,1,0,1,144000.0,0.0,1,0,0,0,Medio,Sin Saldo
TROY,OH,1990,3,0,0,0,0,300000.0,0.0,1,0,0,0,Alto,Sin Saldo
UNIONTOWN,OH,2005,1,1,2,0,1,80000.0,0.0,0,0,0,0,Bajo,Sin Saldo
MEDINA,IL,1995,1,1,0,0,0,75500.0,0.0,1,0,0,0,Bajo,Sin Saldo
COLUMBUS,OH,1997,29,0,0,0,0,340000.0,0.0,1,0,0,0,Alto,Sin Saldo
PERRY,OH,2001,2,1,1,0,0,23715.0,0.0,1,0,1,0,Muy bajo,Sin Saldo
CINCINNATI,OH,1996,10,0,0,0,0,300000.0,0.0,1,0,0,0,Alto,Sin Saldo
RACINE,OH,1992,40,0,0,0,0,350000.0,0.0,1,0,0,0,Alto,Sin Saldo
LEWIS CENTER,OH,2011,5,0,1,1,0,10000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
PARMA,OH,1996,13,0,0,0,0,207000.0,0.0,1,0,1,0,Alto,Sin Saldo
PORT CLINTON,OH,1996,20,0,0,0,1,60000.0,0.0,1,0,0,0,Bajo,Sin Saldo
COLUMBUS,IL,2007,1,0,1,0,0,17900.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
MIDDLETOWN,IL,2006,5,1,1,1,0,61074.0,0.0,0,0,0,1,Bajo,Sin Saldo
JOHNSTOWN,OH,1992,10,0,0,0,0,81000.0,0.0,1,0,1,1,Bajo,Sin Saldo
AKRON,RI,2005,4,0,1,0,0,45000.0,0.0,1,0,0,1,Bajo,Sin Saldo
COLUMBUS,DE,2000,25,0,1,1,0,30000.0,0.0,0,0,1,1,Muy bajo,Sin Saldo
COLUMBUS,OH,2012,0,0,1,0,0,15000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
EUCLID,OH,1986,1,1,0,0,0,54423.0,0.0,0,0,0,0,Bajo,Sin Saldo
DUBLIN,OH,1999,36,1,0,0,0,100000.0,0.0,1,0,0,1,Medio,Sin Saldo
BLACKLICK,OH,1992,6,0,0,0,0,36993.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
STOW,OH,2007,55,1,1,0,0,300000.0,0.0,1,0,1,1,Alto,Sin Saldo
CINCINNATI,OH,1991,3,0,0,0,0,40000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
WHEELERSBURG,OH,2011,7,0,2,0,0,24700.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
HUBER HEIGHTS,OH,1994,58,0,0,0,0,341000.0,0.0,1,0,1,1,Alto,Sin Saldo
MASON,OH,1992,16,0,0,0,0,119000.0,0.0,1,0,1,1,Medio,Sin Saldo
HARTVILLE,OH,1999,27,0,1,0,0,665000.0,0.0,1,0,0,0,Alto,Sin Saldo
NASHPORT,OH,2000,1,1,1,1,0,12000.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
GLENWILLOW,OH,2008,2,1,1,1,0,187498.0,0.0,0,0,0,1,Medio,Sin Saldo
CINCINNATI,PA,2006,1,0,1,0,0,20000.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
CANTON,VA,2007,6,0,1,0,0,100000.0,0.0,1,0,1,1,Medio,Sin Saldo
MENTOR,CA,1997,5,0,0,0,0,46000.0,0.0,1,1,0,0,Bajo,Sin Saldo
FREMONT,OH,2008,42,1,2,0,0,1000000.0,0.0,1,0,1,1,Alto,Sin Saldo
CINCINNATI,OH,2002,5,1,1,0,1,30400.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
SHARON TOWNSHIP,OH,1996,8,0,0,0,0,141300.0,0.0,1,0,0,0,Medio,Sin Saldo
COLUMBUS,IN,1999,32,0,0,0,0,350000.0,0.0,1,0,0,0,Alto,Sin Saldo
PAINESVILLE,OH,2010,0,0,1,1,0,75000.0,0.0,1,0,0,0,Bajo,Sin Saldo
WESTERVILLE,MN,2001,2,1,1,0,0,176630.0,0.0,1,1,1,1,Medio,Sin Saldo
LAURA,OH,2006,10,0,2,0,0,20000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
AURORA,OH,2005,15,0,2,0,0,540000.0,0.0,1,0,0,0,Alto,Sin Saldo
MIDDLEFIELD,RI,2006,4,0,2,0,0,48644.0,0.0,0,0,0,1,Bajo,Sin Saldo
TOLEDO,OH,1989,7,0,0,0,0,140000.0,0.0,1,0,0,0,Medio,Sin Saldo
ARCANUM,OH,2010,4,0,2,0,0,39000.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
YOUNGSTOWN,MI,2002,26,0,1,0,0,340000.0,0.0,1,0,0,0,Alto,Sin Saldo
DELAWARE,OH,1993,2,1,0,0,0,35000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
HILLIARD,IL,2007,2,1,1,0,0,60600.0,0.0,1,0,1,0,Bajo,Sin Saldo
KETTERING,OH,1998,11,0,0,0,0,200000.0,0.0,1,0,0,0,Medio,Sin Saldo
COLUMBUS,OH,2005,3,0,1,0,0,154000.0,0.0,1,0,0,0,Medio,Sin Saldo
MENTOR,OH,1993,40,0,0,0,0,352000.0,0.0,1,0,1,0,Alto,Sin Saldo
DAYTON,OH,2003,1,0,1,1,0,93244.0,0.0,1,0,0,1,Medio,Sin Saldo
UTICA,OH,1999,2,0,0,0,0,550000.0,0.0,1,0,0,0,Alto,Sin Saldo
ASHLAND,IL,2004,4,0,2,1,0,87008.0,0.0,1,0,0,1,Bajo,Sin Saldo
CANTON,OH,1995,1,1,0,0,1,35000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
COLUMBUS,OH,2002,1,0,1,0,1,70000.0,0.0,1,0,0,0,Bajo,Sin Saldo
COLUMBUS,IN,2002,16,0,1,0,1,125000.0,0.0,0,0,0,0,Medio,Sin Saldo
WESTERVILLE,IL,2007,1,1,1,1,0,87900.0,0.0,0,0,1,1,Medio,Sin Saldo
UNIONTOWN,OH,2009,5,0,2,1,0,35000.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
COLUMBUS,DE,2006,2,1,1,0,0,105000.0,0.0,1,0,1,1,Medio,Sin Saldo
CANAL WINCHESTER,IN,2002,10,0,1,0,0,82000.0,0.0,1,0,0,0,Bajo,Sin Saldo
ELIDA,OH,2005,13,0,2,0,0,157000.0,0.0,1,0,1,0,Medio,Sin Saldo
FAIRLAWN,OH,2007,10,1,1,0,0,90000.0,0.0,1,0,1,1,Medio,Sin Saldo
CUYAHOGA FALLS,IL,2007,1,0,1,0,0,25300.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
SPRINGDALE,OH,2003,6,0,1,0,0,325000.0,0.0,0,1,0,0,Alto,Sin Saldo
AVON,SD,2004,20,0,1,1,0,70625.0,0.0,1,0,1,1,Bajo,Sin Saldo
BOARDMAN,IL,2004,30,0,1,1,0,75000.0,0.0,1,0,1,1,Bajo,Sin Saldo
WHEELERSBURG,OH,2009,1,1,2,0,0,276000.0,0.0,1,0,1,0,Alto,Sin Saldo
MIDDLEFIELD,RI,2007,25,0,2,0,0,250000.0,0.0,1,0,1,1,Alto,Sin Saldo
COLUMBUS,IL,1990,4,0,0,0,0,76590.0,0.0,1,0,0,0,Bajo,Sin Saldo
TOLEDO,OH,2000,1,1,1,0,0,25000.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
TROY,OH,2003,2,0,2,0,1,29000.0,0.0,1,0,0,0,Muy bajo,Sin Saldo
DAYTON,OH,2007,8,0,1,1,0,129276.0,0.0,1,0,0,1,Medio,Sin Saldo
DAYTON,OH,2010,20,0,1,0,0,391000.0,0.0,1,0,1,1,Alto,Sin Saldo
LANCASTER,OH,1997,4,0,0,0,0,150000.0,0.0,1,0,0,0,Medio,Sin Saldo
NORTH CANTON,DE,2006,1,1,1,1,0,23270.0,0.0,1,0,0,1,Muy bajo,Sin Saldo
FAIRBORN,OH,1998,8,0,0,0,0,420000.0,0.0,1,0,0,1,Alto,Sin Saldo
CENTERVILLE,OH,2003,24,0,1,0,1,100000.0,0.0,1,1,0,0,Medio,Sin Saldo
MIAMISBURG,IL,2005,2,0,2,1,0,76500.0,0.0,1,0,1,1,Bajo,Sin Saldo
YOUNGSTOWN,OH,1986,16,0,0,0,0,149000.0,0.0,1,0,0,0,Medio,Sin Saldo
MANSFIELD,OH,1993,22,0,0,0,0,316780.0,0.0,1,0,0,0,Alto,Sin Saldo
FREMONT,IL,1995,1,1,0,0,1,65000.0,0.0,1,1,0,0,Bajo,Sin Saldo
UNIONTOWN,OH,2006,60,0,1,1,0,66471.0,0.0,1,0,0,1,Bajo,Sin Saldo
NORTH RIDGEVILLE,OH,2006,1,0,2,0,0,1743000.0,0.0,1,0,0,1,Alto,Sin Saldo
FOSTORIA,OH,1996,1,1,0,0,1,100000.0,0.0,1,0,0,0,Medio,Sin Saldo
DUBLIN,IN,2001,3,1,1,0,1,45000.0,0.0,1,0,0,0,Bajo,Sin Saldo
CANTON,OH,1998,36,0,0,0,0,676000.0,0.0,1,0,0,0,Alto,Sin Saldo
ELYRIA,DE,2005,3,0,1,1,0,137281.0,0.0,1,0,1,1,Medio,Sin Saldo
GROVE CITY,OH,2005,1,1,1,0,0,40000.0,0.0,1,0,1,1,Muy bajo,Sin Saldo
OXFORD,DE,2007,2,1,2,1,0,108175.0,0.0,1,0,0,1,Medio,Sin Saldo
DELPHOS,OH,2003,4,1,2,0,0,50000.0,0.0,1,0,0,0,Bajo,Sin Saldo
AMELIA,OH,2004,9,0,2,1,0,13804.0,0.0,0,0,0,1,Muy bajo,Sin Saldo
